gene,transcript,contrast,estimate,SE,df,t.ratio,p.value
FBgn0085427,FBtr0303891,control - up,0.73267298910431,0.129401745359008,948,5.66200237154147,4.0916634763688e-06
FBgn0035648,FBtr0113148,control - up,0.386007393784512,0.119510480926851,268,3.22990411209856,0.0173207456059998
FBgn0052062,FBtr0305093,control - up,0.467030377144146,0.122107720023169,676,3.82474078670479,0.0119607684172069
FBgn0053181,FBtr0339824,control - up,1.10457377489707,0.140134440840765,676,7.88224342474241,0
FBgn0003256,FBtr0345337,control - up,0.697273831008764,0.130618750780351,812,5.33823686754825,1.81497446819501e-05
FBgn0262123,FBtr0114030,control - up,-0.523886116854517,0.165208770997083,268,-3.17105510617088,0.0208025684011234
FBgn0031969,FBtr0331673,control - up,1.21377334927578,0.162501313987143,404,7.46931405965009,0
FBgn0260499,FBtr0339545,control - up,-0.251954112884208,0.0723563363895963,269,-3.48212921571351,0.0075807504894887
FBgn0267336,FBtr0114583,control - up,-0.307749690395057,0.0743440133546739,540,-4.139535606275,0.00236042605922737
FBgn0032251,FBtr0273339,control - up,0.643946075635039,0.0903972169865287,268,7.12351659820459,1.45805034712509e-10
FBgn0036193,FBtr0332762,control - up,0.26488547160499,0.06080817837603,268,4.35608299210958,0.000270774501735516
FBgn0033494,FBtr0310095,control - up,-0.436473875767438,0.111974756306305,676,-3.89796673969507,0.0091115652265823
FBgn0267001,FBtr0346129,control - up,-0.182042560935476,0.0578502711151331,268,-3.14678838018194,0.0224106299399266
FBgn0032986,FBtr0299875,control - up,-0.213909125315585,0.034877896693253,404,-6.13308558130357,7.36532060896522e-08
FBgn0032986,FBtr0334168,control - up,0.290681713419367,0.0373809003472809,404,7.77620952729437,0
FBgn0037676,FBtr0300335,control - up,0.523392689635816,0.115609599373777,268,4.52724248220632,0.000130301239498865
FBgn0033112,FBtr0310521,control - up,-0.693422185078568,0.154154747920129,268,-4.49822139398422,0.000147758055169755
FBgn0050115,FBtr0340387,control - up,0.461831936691915,0.09770041701911,404,4.72702114057078,0.000109065450579204
FBgn0029761,FBtr0301950,control - up,-0.273325530575037,0.0791446936936061,404,-3.45349154591672,0.017583560824072
FBgn0040375,FBtr0300707,control - up,-0.258979621135551,0.0528730225437362,268,-4.89814292196602,2.46163620889472e-05
FBgn0040333,FBtr0340092,control - up,0.453420720738344,0.132622922348004,268,3.41887143421981,0.00938687209521205
FBgn0030296,FBtr0300849,control - up,-0.676236856707838,0.230741744892676,268,-2.93070877583236,0.0422791120145883
FBgn0025643,FBtr0301061,control - up,0.476451954977205,0.139432006843111,404,3.41709171204363,0.0198277417243268
FBgn0028743,FBtr0301142,control - up,0.209294338472122,0.057249107645741,268,3.6558532888799,0.00413804952011798
FBgn0260767,FBtr0301269,control - up,-0.362317546242748,0.108429343330856,268,-3.34150825885932,0.0121163293599763
FBgn0051122,FBtr0301432,control - up,0.276144172459916,0.0674133965578158,269,4.09628036206551,0.000782997546901032
FBgn0262527,FBtr0301732,control - up,0.177634645929301,0.0456688365617532,269,3.88962494564766,0.00174805051611115
FBgn0266084,FBtr0306632,control - up,0.35057475448812,0.0717542335747137,540,4.88577101340071,8.62086503996551e-05
FBgn0261588,FBtr0302919,control - up,1.49422661347962,0.197082440261919,540,7.58173387488922,3.70362296386872e-10
FBgn0261999,FBtr0303797,control - up,0.263223444520543,0.0755630744228202,268,3.4834930491003,0.00754939961400025
FBgn0262508,FBtr0304812,control - up,0.209438161719667,0.0487488559884728,404,4.29626824000119,0.00072841020846881
FBgn0053196,FBtr0332352,control - up,-0.277235032333534,0.0668634289182205,268,-4.14628799059371,0.000641662584274894
FBgn0260442,FBtr0305211,control - up,-0.152527711683203,0.0425368231089056,269,-3.58578051992015,0.00529944799455184
FBgn0024150,FBtr0330067,control - up,1.20138601203049,0.253747318086594,540,4.73457619607432,0.000176168114893405
FBgn0262985,FBtr0306822,control - up,-1.42368438064404,0.281828617543478,269,-5.05159622558348,1.19464496683985e-05
FBgn0010313,FBtr0308118,control - up,-0.336608407418334,0.083554782039602,405,-4.02859536224741,0.00216794045751145
FBgn0263321,FBtr0343842,control - up,-1.08589430033627,0.22883889759328,268,-4.74523479948872,4.95822943000768e-05
FBgn0263346,FBtr0308858,control - up,0.227702441009142,0.0449433693030003,540,5.0664301439888,3.5694375380757e-05
FBgn0263355,FBtr0330661,control - up,-0.12277842970131,0.0326701747020228,269,-3.75811977808945,0.00285547379791828
FBgn0263706,FBtr0310335,control - up,-0.324879188129123,0.089250811853926,404,-3.64006983668498,0.00927645191787718
FBgn0263993,FBtr0330267,control - up,0.156270590382372,0.0387872014722423,405,4.02892151149923,0.00216515386402927
FBgn0036734,FBtr0345387,control - up,0.273530292417465,0.0745101095170349,404,3.67104939437687,0.00831054594063541
FBgn0052311,FBtr0332118,control - up,0.200838546463878,0.0517122402119779,541,3.88377192016057,0.00642510513417571
FBgn0264489,FBtr0332827,control - up,-1.58475990520172,0.169779502585067,1084,-9.3342239850637,0
FBgn0264542,FBtr0333156,control - up,0.430642330963099,0.0851965170347954,269,5.05469408787239,1.17716380786392e-05
FBgn0259171,FBtr0333524,control - up,-0.226505980876519,0.0533651019119687,268,-4.24445888345091,0.000430541689192987
FBgn0264742,FBtr0334119,control - up,0.287404167212527,0.0937123981844983,268,3.06687453080321,0.0285100554421095
FBgn0264742,FBtr0334120,control - up,-0.361367998220193,0.0942082950425129,268,-3.83584054946669,0.00214231976186963
FBgn0031288,FBtr0334796,control - up,-0.70388302315397,0.206914249203658,268,-3.40181029514872,0.00993560459726761
FBgn0039380,FBtr0339158,control - up,0.605698282945429,0.128509257585481,268,4.7132657547456,5.72662969143822e-05
FBgn0033564,FBtr0339471,control - up,0.428126524814625,0.10307012792546,268,4.15374011298641,0.000622701404937254
FBgn0265595,FBtr0340337,control - up,-1.37907876792991,0.268190834096443,540,-5.14215473685421,2.44482488720443e-05
FBgn0266100,FBtr0343552,control - up,0.260699628390742,0.0772027850926589,269,3.37681636844901,0.0107874486336584
FBgn0264817,FBtr0347597,control - up,0.348269202238599,0.0961728513499062,268,3.62128394188385,0.00467924106138262
