gene,transcript,contrast,estimate,SE,df,t.ratio,p.value
FBgn0261574,FBtr0332721,down - up,0.119372384344368,0.0320203725668939,268,3.72801359806124,0.00318981940318774
FBgn0264742,FBtr0334120,down - up,0.442344618730035,0.0937220860332845,268,4.71974789990207,5.56211715069255e-05
FBgn0265194,FBtr0339078,down - up,-0.526875903442828,0.139307479784748,948,-3.78210778241726,0.0251507977459073
FBgn0039380,FBtr0339158,down - up,0.416929328851782,0.130925649250683,268,3.18447402199616,0.0199580496519537
FBgn0265595,FBtr0340337,down - up,-1.10728535660852,0.271813714662973,540,-4.0736920062384,0.00307574116795228
FBgn0031741,FBtr0344769,down - up,-0.972995645552357,0.260120289854625,268,-3.74056036188543,0.00304714855958121
FBgn0010323,FBtr0347398,down - up,0.674199413516994,0.161167238602296,268,4.18322867205463,0.00055274549001727
FBgn0266696,FBtr0345098,down - up,-1.63940945833822,0.232035567163823,1085,-7.0653369152702,7.88341947277615e-10
FBgn0053497,FBtr0345925,down - up,-4.71667351367646,0.836466690082651,268,-5.63880614685375,6.46523957703593e-07
FBgn0053497,FBtr0345926,down - up,-2.96081594520241,0.821383409091976,268,-3.604669771058,0.00496193774973908
FBgn0029878,FBtr0331600,down - up,0.155941907494717,0.0299446504143735,270,5.2076716654493,5.62070976195539e-06
FBgn0031051,FBtr0340614,down - up,0.304294842129015,0.0771085052637191,270,3.94632007310082,0.00140661542585008
FBgn0037383,FBtr0078666,down - up,-0.200553892555238,0.0421414148280199,270,-4.75906880140839,4.64156822953532e-05
FBgn0265137,FBtr0086205,down - up,1.51916721776058,0.281813022429453,1222,5.39069204348384,2.85393027551484e-05
FBgn0033998,FBtr0087402,down - up,0.0783295255094732,0.0221362785694622,270,3.53851372369029,0.00624417177802372
FBgn0000464,FBtr0331240,down - up,0.340341219837418,0.0789452049720508,406,4.31110692483363,0.000683548544834989
FBgn0000464,FBtr0331242,down - up,0.326027992979421,0.0792698081759113,406,4.11288989442131,0.0015486225124256
FBgn0265140,FBtr0301498,down - up,0.0816089759596164,0.0231714668823627,270,3.52195984716592,0.00661127264137029
